1.000000000000000056e-01
1.350000000000000089e-01
1.731375000000000275e-01
2.170527447656251108e-01
2.683826897632274333e-01
3.158560899355377094e-01
3.373601940655079345e-01
3.024413687340438139e-01
1.915137282885754633e-01
5.787869261716634128e-02
3.870946151459022950e-03
1.372363033890890101e-05
1.455536034678264418e-10
1.385921902181349032e-20
1.056007816774102510e-40
5.160198141650877344e-81
1.056895902931297773e-161
2.964393875047479265e-323
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
